,Unnamed: 0,price,Address,Total_sqft,latitude,longitude,BHK,Bathrooms
1242,2077,4600000.0,"Sector 92, Gurgaon, Delhi NCR",1000.0,28.41583071,76.914496,2.0,2.0
1243,2432,9500000.0,"Sector 92, Gurgaon, Delhi NCR",1935.0,28.4096109,76.9141943,3.0,4.0
1244,2802,6000000.0,"Sector 92, Gurgaon, Delhi NCR",1345.0,28.4096109,76.9141943,2.0,2.0
1245,3075,7000000.0,"Sector 92, Gurgaon, Delhi NCR",1565.0,28.414843,76.919821,3.0,2.0
1246,3922,9000000.0,"Sector 92, Gurgaon, Delhi NCR",1851.0,28.4096109,76.9141943,3.0,4.0
1247,3924,4800000.0,"Sector 92, Gurgaon, Delhi NCR",1000.0,28.4096109,76.9141943,3.0,2.0
1248,4928,6500000.0,"Sector 92, Gurgaon, Delhi NCR",1320.0,28.4096109,76.9141943,2.0,2.0
1249,5055,5400000.0,"Sector 92, Gurgaon, Delhi NCR",1183.0,28.4096109,76.9141943,3.0,2.0
1250,6432,5400000.0,"Sector 92, Gurgaon, Delhi NCR",1184.0,28.4096109,76.9141943,3.0,2.0
1251,6460,7500000.0,"Sector 92, Gurgaon, Delhi NCR",1415.0,28.4096109,76.9141943,3.0,3.0
1252,7190,4400000.0,"Sector 92, Gurgaon, Delhi NCR",1000.0,28.41583071,76.914496,2.0,2.0
1253,917,8500000.0,"Sector 95, Gurgaon, Delhi NCR",1910.0,28.420952,76.910875,3.0,3.0
1254,948,8200000.0,"Sector 95, Gurgaon, Delhi NCR",1910.0,28.420952,76.910875,3.0,3.0
1255,4772,5000000.0,"Sector 95, Gurgaon, Delhi NCR",990.0,28.420952,76.910875,2.0,2.0
1256,5019,8000000.0,"Sector 95, Gurgaon, Delhi NCR",2000.0,28.4150217,76.9103909,4.0,3.0
1257,5697,9500000.0,"Sector 95, Gurgaon, Delhi NCR",1785.0,28.4150217,76.9103909,3.0,3.0
1258,33,5310000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",1100.0,28.6467392,77.3709475,3.0,2.0
1259,974,5310000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",1100.0,28.6467392,77.3709475,3.0,2.0
1260,2375,5900000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",1150.0,28.6467392,77.3709475,3.0,2.0
1261,3102,3900000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",950.0,28.6467392,77.3709475,2.0,2.0
1262,3791,4500000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",1000.0,28.6467392,77.3709475,2.0,2.0
1263,4781,6700000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",1400.0,28.6467392,77.3709475,3.0,2.0
1264,6352,3400000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",800.0,28.6467392,77.3709475,2.0,2.0
1265,240,3500000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1050.0,28.633676528930664,77.43097686767578,2.0,2.0
1266,679,4300000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1150.0,28.6900486,77.3405361,2.0,2.0
1267,1629,3200000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1000.0,28.6900486,77.3405361,2.0,2.0
1268,1688,4100000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1200.0,28.6900486,77.3405361,2.0,2.0
1269,2335,6500000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1600.0,28.6900486,77.3405361,4.0,3.0
1270,3073,5600000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1638.0,28.69359,77.344376,3.0,4.0
1271,3129,3600000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",900.0,28.69004821777344,77.34053802490234,2.0,2.0
1272,3701,3200000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",800.0,28.6900486,77.3405361,2.0,2.0
1273,4050,4500000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1300.0,28.6900486,77.3405361,3.0,3.0
1274,5043,3690000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1088.0,28.69359,77.344376,2.0,2.0
1275,5227,4500000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1150.0,28.69004821777344,77.34053802490234,3.0,2.0
1276,5785,3500000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1000.0,28.6900486,77.3405361,2.0,2.0
1277,6014,3600000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1088.0,28.69359,77.344376,2.0,2.0
1278,7460,3200000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",940.0,28.69359,77.344376,2.0,2.0
1279,7488,4730000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1200.0,28.6900486,77.3405361,3.0,2.0
1280,7559,3400000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",940.0,28.69359,77.344376,2.0,2.0
1281,2641,3200000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",950.0,28.685969,77.3508975,2.0,2.0
1282,3078,5440000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1400.0,28.685969,77.3508975,3.0,2.0
1283,4100,2800000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",850.0,28.685969,77.3508975,2.0,2.0
1284,4419,4500000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1200.0,28.68596839904785,77.35089874267578,3.0,2.0
1285,4591,3900000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1000.0,28.685969,77.3508975,2.0,2.0
1286,4685,3500000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",900.0,28.685969,77.3508975,2.0,2.0
1287,4783,3000000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",825.0,28.685969,77.3508975,2.0,2.0
1288,5268,3000000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",760.0,28.685969,77.3508975,2.0,2.0
1289,5415,4500000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1300.0,28.685969,77.3508975,3.0,2.0
1290,5810,3300000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",950.0,28.68596839904785,77.35089874267578,2.0,2.0
1291,593,8900000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1895.0,28.65662,77.4048,3.0,3.0
1292,600,3650000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770.0,28.6390982,77.412377,2.0,2.0
1293,735,3600000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770.0,28.646286,77.406051,2.0,2.0
1294,1230,6000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1155.0,28.646286,77.406051,2.0,2.0
1295,1249,3550000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770.0,28.646286,77.406051,2.0,2.0
1296,1454,6000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1175.0,28.637309,77.413535,2.0,2.0
1297,1637,4500000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,28.646286,77.406051,2.0,2.0
1298,2711,4500000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",955.0,28.6390982,77.412377,2.0,2.0
1299,3052,11000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",2200.0,28.6390982,77.412377,4.0,4.0
1300,3261,6800000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1380.0,28.646286,77.406051,3.0,2.0
1301,3297,6000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1155.0,28.6390982,77.412377,2.0,2.0
1302,3614,7000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1400.0,28.653149,77.404748,3.0,3.0
1303,3739,3520000.0000000005,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770.0,28.646286,77.406051,2.0,2.0
1304,3755,4700000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,28.646286,77.406051,2.0,2.0
1305,3980,6300000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1340.0,28.637309,77.413535,3.0,2.0
1306,4281,3550000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770.0,28.646286,77.406051,2.0,2.0
1307,4529,7000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1380.0,28.646286,77.406051,3.0,3.0
1308,4563,4500000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",975.0,28.6390982,77.412377,2.0,2.0
1309,4880,6900000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1480.0,28.644056,77.393639,3.0,2.0
1310,4939,3800000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770.0,28.646286,77.406051,2.0,2.0
1311,5172,6000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1250.0,28.6390982,77.412377,2.0,2.0
1312,5487,6000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1155.0,28.646286,77.406051,2.0,2.0
1313,5533,5300000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1175.0,28.637309,77.413535,3.0,3.0
1314,5543,6800000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1340.0,28.637309,77.413535,3.0,2.0
1315,5544,7000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1340.0,28.637309,77.413535,3.0,2.0
1316,5731,4000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770.0,28.646286,77.406051,2.0,2.0
1317,5872,5000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,28.6390982,77.412377,2.0,2.0
1318,5939,4950000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,28.646286,77.406051,2.0,2.0
1319,6346,8000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1830.0,28.6390982,77.412377,4.0,3.0
1320,6567,6200000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1175.0,28.637309,77.413535,3.0,3.0
1321,7365,7200000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1380.0,28.646286,77.406051,3.0,2.0
1322,1412,6000000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",1155.0,28.646286,77.406051,2.0,2.0
1323,2195,5200000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",1155.0,28.646286,77.406051,2.0,2.0
1324,2586,10500000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",2085.0,28.65662,77.4048,3.0,4.0
1325,4469,4500000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,28.646286,77.406051,2.0,2.0
1326,4712,7900000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",1525.0,28.660445,77.404804,3.0,3.0
1327,5064,6800000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",1350.0,28.660445,77.404804,3.0,3.0
1328,5882,5000000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,28.646286,77.406051,2.0,2.0
1329,6575,5090000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",998.0,28.637309,77.413535,2.0,2.0
1330,7154,8109999.999999999,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",1690.0,28.660445,77.404804,3.0,3.0
1331,1769,15000000.0,"Sohna Road, Gurgaon, Delhi NCR",2000.0,28.4102438,77.0411697,3.0,3.0
1332,1925,12000000.0,"Sohna Road, Gurgaon, Delhi NCR",1450.0,28.4102438,77.0411697,3.0,3.0
1333,2896,15000000.0,"Sohna Road, Gurgaon, Delhi NCR",2264.0,28.41024398803711,77.04116821289062,4.0,4.0
1334,3380,4000000.0,"Sohna Road, Gurgaon, Delhi NCR",585.0,28.41024398803711,77.04116821289062,2.0,2.0
1335,4155,11000000.0,"Sohna Road, Gurgaon, Delhi NCR",1720.0,28.27024413,77.06690896,3.0,3.0
1336,4861,13000000.0,"Sohna Road, Gurgaon, Delhi NCR",2082.0,28.4101768987235,77.0502839431889,3.0,3.0
1337,5726,10000000.0,"Sohna Road, Gurgaon, Delhi NCR",1550.0,28.4102438,77.0411697,2.0,2.0
1338,6391,14000000.0,"Sohna Road, Gurgaon, Delhi NCR",1720.0,28.4102438,77.0411697,3.0,3.0
1339,885,7000000.0,"Techzone 4, Greater Noida, Delhi NCR",1610.0,28.5859957,77.4338341,3.0,3.0
1340,1085,4500000.0,"Techzone 4, Greater Noida, Delhi NCR",1125.0,28.5859957,77.4338341,2.0,2.0
1341,1858,4900000.0,"Techzone 4, Greater Noida, Delhi NCR",1225.0,28.5859957,77.4338341,2.0,2.0
1342,2613,7000000.0,"Techzone 4, Greater Noida, Delhi NCR",1745.0,28.58672,77.43968,3.0,4.0
1343,2645,3200000.0,"Techzone 4, Greater Noida, Delhi NCR",748.0,28.5859957,77.4338341,2.0,2.0
1344,3182,5000000.0,"Techzone 4, Greater Noida, Delhi NCR",1195.0,28.5859957,77.4338341,2.0,2.0
1345,3424,3300000.0,"Techzone 4, Greater Noida, Delhi NCR",880.0,28.5859957,77.4338341,2.0,2.0
1346,3835,7000000.0,"Techzone 4, Greater Noida, Delhi NCR",1700.0,28.5859957,77.4338341,3.0,3.0
1347,4647,6100000.0,"Techzone 4, Greater Noida, Delhi NCR",1430.0,28.5859957,77.4338341,3.0,2.0
1348,5234,5000000.0,"Techzone 4, Greater Noida, Delhi NCR",1360.0,28.5859957,77.4338341,3.0,3.0
1349,5499,3850000.0,"Techzone 4, Greater Noida, Delhi NCR",955.0,28.5859957,77.4338341,2.0,2.0
1350,5992,4800000.0,"Techzone 4, Greater Noida, Delhi NCR",1160.0,28.585996627807617,77.433837890625,2.0,2.0
1351,6189,6300000.0,"Techzone 4, Greater Noida, Delhi NCR",1545.0,28.585996627807617,77.433837890625,3.0,3.0
1352,6549,4500000.0,"Techzone 4, Greater Noida, Delhi NCR",1170.0,28.5859957,77.4338341,3.0,2.0
1353,118,4600000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",1000.0,28.618239,77.054361,3.0,2.0
1354,2633,6500000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",1350.0,28.621767,77.055846,4.0,2.0
1355,2795,4000000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",855.0,28.621767,77.055846,3.0,2.0
1356,3657,3500000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",741.0,28.621767,77.055846,3.0,2.0
1357,3952,2700000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",550.0,28.621767,77.055846,2.0,2.0
1358,4107,3250000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",700.0,28.616513,77.05763,2.0,2.0
1359,5380,3700000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",720.0,28.621767,77.055846,3.0,2.0
1360,5410,4500000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",900.0,28.621767,77.055846,2.0,2.0
1361,6021,6100000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",1350.0,28.621767,77.055846,3.0,3.0
1362,6290,4500000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",900.0,28.621767,77.055846,2.0,2.0
1363,687,6010000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",1125.0,28.621288299560547,77.05307006835938,2.0,2.0
1364,780,5000000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",1044.0,28.6212874,77.0530735,3.0,2.0
1365,1027,4990000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",910.0,28.6212874,77.0530735,3.0,2.0
1366,2315,3400000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",750.0,28.621288299560547,77.05307006835938,2.0,2.0
1367,2525,3500000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",725.0,28.6212874,77.0530735,3.0,2.0
1368,3348,4000000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",900.0,28.6212874,77.0530735,2.0,2.0
1369,4807,4500000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",1000.0,28.6212874,77.0530735,3.0,2.0
1370,5498,3200000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",594.0,28.6212874,77.0530735,2.0,2.0
1371,5550,4600000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",900.0,28.6212874,77.0530735,2.0,2.0
1372,5831,5000000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",1100.0,28.6212874,77.0530735,3.0,2.0
1373,5919,6500000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",1350.0,28.6212874,77.0530735,7.0,4.0
1374,49,8500000.0,"Vaishali, Ghaziabad, Delhi NCR",1350.0,28.647938,77.340697,3.0,3.0
1375,56,6000000.0,"Vaishali, Ghaziabad, Delhi NCR",1050.0,28.648794,77.3425322478785,2.0,2.0
1376,591,8020000.0,"Vaishali, Ghaziabad, Delhi NCR",1515.0,28.645769,77.38511,3.0,3.0
1377,834,5000000.0,"Vaishali, Ghaziabad, Delhi NCR",1000.0,28.6441755,77.336519,3.0,2.0
1378,1830,6500000.0,"Vaishali, Ghaziabad, Delhi NCR",1080.0,28.6441755,77.336519,2.0,2.0
1379,2020,11000000.0,"Vaishali, Ghaziabad, Delhi NCR",1800.0,28.6441755,77.336519,4.0,3.0
1380,2226,7809999.999999999,"Vaishali, Ghaziabad, Delhi NCR",1350.0,28.645769,77.38511,3.0,3.0
1381,2494,8500000.0,"Vaishali, Ghaziabad, Delhi NCR",1400.0,28.6441755,77.336519,2.0,3.0
1382,2504,10000000.0,"Vaishali, Ghaziabad, Delhi NCR",1662.0,28.6459485948677,77.3379423111056,3.0,4.0
1383,2759,14000000.0,"Vaishali, Ghaziabad, Delhi NCR",2175.0,28.6441755,77.336519,3.0,3.0
1384,3349,12000000.0,"Vaishali, Ghaziabad, Delhi NCR",2100.0,28.6441755,77.336519,3.0,3.0
1385,3586,4940000.0,"Vaishali, Ghaziabad, Delhi NCR",900.0,28.6441755,77.336519,2.0,2.0
1386,4234,10000000.0,"Vaishali, Ghaziabad, Delhi NCR",1550.0,28.6441755,77.336519,3.0,2.0
1387,4287,7350000.0,"Vaishali, Ghaziabad, Delhi NCR",1200.0,28.6441755,77.336519,2.0,2.0
1388,4411,4100000.0,"Vaishali, Ghaziabad, Delhi NCR",650.0,28.6441755,77.336519,2.0,2.0
1389,4552,4220000.0,"Vaishali, Ghaziabad, Delhi NCR",800.0,28.6441755,77.336519,2.0,2.0
1390,5133,5000000.0,"Vaishali, Ghaziabad, Delhi NCR",950.0,28.6441755,77.336519,2.0,2.0
1391,5720,9500000.0,"Vaishali, Ghaziabad, Delhi NCR",1750.0,28.644174575805664,77.33651733398438,4.0,3.0
1392,5974,13000000.0,"Vaishali, Ghaziabad, Delhi NCR",2350.0,28.6417854375672,77.3427046771645,4.0,3.0
1393,6140,8600000.0,"Vaishali, Ghaziabad, Delhi NCR",1750.0,28.6441755,77.336519,4.0,3.0
1394,154,7400000.0,"Vasundhara, Ghaziabad, Delhi NCR",1530.0,28.655782,77.3527833,3.0,2.0
1395,891,6000000.0,"Vasundhara, Ghaziabad, Delhi NCR",1100.0,28.659557,77.3747659,2.0,2.0
1396,1425,7500000.0,"Vasundhara, Ghaziabad, Delhi NCR",1520.0,28.66171264648437,77.37482452392578,4.0,3.0
1397,1449,5500000.0,"Vasundhara, Ghaziabad, Delhi NCR",1300.0,28.6648596461129,77.3720400451064,3.0,2.0
1398,1597,7400000.0,"Vasundhara, Ghaziabad, Delhi NCR",1550.0,28.65832,77.365577,3.0,2.0
1399,1942,7500000.0,"Vasundhara, Ghaziabad, Delhi NCR",1300.0,28.659557,77.3747659,2.0,2.0
1400,2608,5000000.0,"Vasundhara, Ghaziabad, Delhi NCR",1100.0,28.659557,77.3747659,2.0,2.0
1401,2631,7800000.0,"Vasundhara, Ghaziabad, Delhi NCR",1325.0,28.657498,77.3647655066156,2.0,2.0
1402,2653,9500000.0,"Vasundhara, Ghaziabad, Delhi NCR",1675.0,28.6690334950888,77.3768059409608,3.0,2.0
1403,2712,9000000.0,"Vasundhara, Ghaziabad, Delhi NCR",1650.0,28.66252563323,77.3812995894307,3.0,3.0
1404,2762,10500000.0,"Vasundhara, Ghaziabad, Delhi NCR",1825.0,28.659557,77.3747659,3.0,3.0
1405,3226,3500000.0,"Vasundhara, Ghaziabad, Delhi NCR",700.0,28.659557,77.3747659,2.0,2.0
1406,3227,7000000.0,"Vasundhara, Ghaziabad, Delhi NCR",1310.0,28.665743,77.3825039080996,3.0,2.0
1407,5329,6950000.0,"Vasundhara, Ghaziabad, Delhi NCR",1264.0,28.657498,77.3647655066156,2.0,2.0
1408,5906,7500000.0,"Vasundhara, Ghaziabad, Delhi NCR",1600.0,28.65832,77.365577,3.0,2.0
1409,6464,3800000.0,"Vasundhara, Ghaziabad, Delhi NCR",650.0,28.640569,77.351863,2.0,2.0
1410,7566,5700000.0,"Vasundhara, Ghaziabad, Delhi NCR",950.0,28.659557,77.3747659,3.0,2.0
1411,2090,9000000.0,"Vikaspuri, New Delhi - West, Delhi NCR",1000.0,28.6424511631066,77.0684764871488,2.0,2.0
1412,2118,11000000.0,"Vikaspuri, New Delhi - West, Delhi NCR",1200.0,28.64606,77.071019558611,3.0,2.0
1413,2523,9100000.0,"Vikaspuri, New Delhi - West, Delhi NCR",1100.0,28.6371512655751,77.0623550816498,2.0,2.0
1414,4248,9700000.0,"Vikaspuri, New Delhi - West, Delhi NCR",1000.0,28.6377651,77.075969,2.0,2.0
1415,4329,11200000.000000002,"Vikaspuri, New Delhi - West, Delhi NCR",1170.0,28.63776588439941,77.07596588134766,4.0,3.0
1416,5291,8440000.0,"Vikaspuri, New Delhi - West, Delhi NCR",880.0,28.64606,77.071019558611,2.0,2.0
1417,5975,12000000.0,"Vikaspuri, New Delhi - West, Delhi NCR",1300.0,28.6377651,77.075969,3.0,2.0
1418,6109,8900000.0,"Vikaspuri, New Delhi - West, Delhi NCR",900.0,28.6377651,77.075969,3.0,3.0
1419,7240,8700000.0,"Vikaspuri, New Delhi - West, Delhi NCR",950.0,28.6403661028191,77.0668951150617,2.0,2.0
1420,144,4000000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1115.0,28.309616,77.55859,2.0,2.0
1421,665,4800000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1267.0,28.4334641747244,77.5060123922586,3.0,2.0
1422,669,4200000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1270.0,28.309616,77.55859,2.0,2.0
1423,1911,6000000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1575.0,28.432194,77.508042,2.0,3.0
1424,2001,7000000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1700.0,28.409001,77.519155,2.0,3.0
1425,2037,4500000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1100.0,28.432194,77.508042,2.0,2.0
1426,2348,3700000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1115.0,28.309616,77.55859,2.0,2.0
1427,2719,4500000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1155.0,28.432194,77.508042,2.0,2.0
1428,3547,3500000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",975.0,28.3251961394855,77.535202,2.0,2.0
1429,3578,3960000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1000.0,28.432194,77.508042,2.0,2.0
1430,4037,5800000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1425.0,28.358179,77.531004,3.0,2.0
1431,5093,3800000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1115.0,28.432194,77.508042,2.0,2.0
1432,5182,4000000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1075.0,28.432194,77.508042,2.0,2.0
1433,5394,4800000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1385.0,28.309616,77.55859,3.0,3.0
1434,5682,3200000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",900.0,28.409001,77.519155,2.0,2.0
1435,6162,3500000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",900.0,28.409001,77.519155,2.0,2.0
1436,6274,4000000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",975.0,28.3251961394855,77.535202,2.0,2.0
1437,6316,6450000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1705.0,28.3452278,77.5161987,3.0,3.0
1438,6324,4850000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1270.0,28.432194,77.508042,2.0,2.0
1439,721,5620000.0,"Zeta 1, Greater Noida, Delhi NCR",1500.0,28.496754,77.5222949538374,3.0,2.0
1440,767,3500000.0,"Zeta 1, Greater Noida, Delhi NCR",1050.0,28.5028971,77.526218,2.0,2.0
1441,965,4500000.0,"Zeta 1, Greater Noida, Delhi NCR",1200.0,28.4993735437355,77.5189461311465,2.0,2.0
1442,1552,3800000.0,"Zeta 1, Greater Noida, Delhi NCR",1050.0,28.4987560599013,77.5196782318298,2.0,2.0
1443,2049,6000000.0,"Zeta 1, Greater Noida, Delhi NCR",1730.0,28.50289726257324,77.52621459960938,3.0,3.0
1444,2179,4200000.0,"Zeta 1, Greater Noida, Delhi NCR",1050.0,28.5028971,77.526218,2.0,2.0
1445,2465,3000000.0,"Zeta 1, Greater Noida, Delhi NCR",895.0,28.507724029974728,77.52093696333596,2.0,2.0
1446,3093,3500000.0,"Zeta 1, Greater Noida, Delhi NCR",1050.0,28.4987560599013,77.5196782318298,2.0,2.0
1447,3213,6000000.0,"Zeta 1, Greater Noida, Delhi NCR",1450.0,28.5028971,77.526218,3.0,2.0
1448,3250,4000000.0,"Zeta 1, Greater Noida, Delhi NCR",1200.0,28.4993735437355,77.5189461311465,2.0,2.0
1449,3808,6000000.0,"Zeta 1, Greater Noida, Delhi NCR",1742.0,28.5028971,77.526218,3.0,5.0
1450,3819,4200000.0,"Zeta 1, Greater Noida, Delhi NCR",1150.0,28.4993735437355,77.5189461311465,2.0,2.0
1451,3997,3800000.0,"Zeta 1, Greater Noida, Delhi NCR",1050.0,28.5028971,77.526218,2.0,2.0
1452,4148,3900000.0,"Zeta 1, Greater Noida, Delhi NCR",1150.0,28.4993735437355,77.5189461311465,2.0,2.0
1453,4610,6500000.0,"Zeta 1, Greater Noida, Delhi NCR",1815.0,28.5028971,77.526218,3.0,3.0
1454,4863,5300000.0,"Zeta 1, Greater Noida, Delhi NCR",1555.0,28.61348,77.36444,3.0,2.0
1455,5493,3180000.0,"Zeta 1, Greater Noida, Delhi NCR",895.0,28.5028971,77.526218,2.0,2.0
1456,6045,7000000.0,"Zeta 1, Greater Noida, Delhi NCR",1900.0,28.5028971,77.526218,3.0,3.0
1457,6483,5200000.0,"Zeta 1, Greater Noida, Delhi NCR",1450.0,28.4993735437355,77.5189461311465,3.0,2.0
1458,3,3810000.0,other,1050.0,28.566914,77.436434,2.0,2.0
1459,4,6200000.0,other,1350.0,28.520732,77.356491,2.0,2.0
1460,6,3270000.0000000005,other,890.0,28.610645,77.455837,2.0,2.0
1461,7,3990000.0,other,850.0,28.471233,76.969597,2.0,2.0
1462,8,3500000.0,other,960.0,28.5814311,77.4528192,2.0,2.0
1463,9,5500000.0,other,1400.0,28.614181,77.427713,3.0,3.0
1464,12,10500000.0,other,1615.0,28.513139724731445,77.02595520019531,3.0,3.0
1465,13,7200000.0,other,1200.0,28.5074613813646,77.4078166697626,2.0,2.0
1466,14,7000000.0,other,1690.0,28.679009,77.3492951427093,3.0,3.0
1467,18,5100000.0,other,1087.0,28.6443099975586,77.331787109375,2.0,2.0
